NAME:,running2,,
1.504,1.8,0.78,4.43
1.505,3.06,0.71,7.92
1.506,3.88,-4.51,8.51
1.507,2.67,-10.08,11.53
1.508,-0.71,-1.73,13.38
1.509,-0.82,-5.06,10.67
1.51,4.16,-10.94,8.47
1.511,0.39,-4.2,5.84
1.512,-2.12,-4.67,3.3
1.513,-3.3,-3.45,3.1
1.514,-3.53,-2.35,3.57
1.515,-4.04,-7.37,8.43
1.516,0.04,-5.14,16.99
1.517,-1.8,-6.47,15.73
1.518,3.02,-2.86,15.18
1.519,2.79,-1.1,10.04
1.52,-0.24,-0.43,4.79
1.521,2.79,1.49,5.96
1.522,3.73,2.35,4.9
1.523,3.02,-1.96,2.55
1.524,3.57,-0.2,4.86
1.525,3.84,-1.96,6.75
1.526,2.98,-8.75,15.57
1.527,4,3.84,19.81
1.528,2.2,-3.84,10.43
1.529,2.12,-5.96,6.59
1.53,1.57,-4.2,4.55
1.531,-0.67,-2.67,1.49
1.532,-2.28,-4.24,0.31
1.533,-2.79,-3.49,3.18
1.534,-2.04,-5.18,6.71
1.535,1.84,-8.55,19.69
1.536,2.98,11.22,20.01
1.537,-1.41,4.28,10.79
1.538,7.69,-3.88,9.26
1.539,2.59,0.63,9.14
1.54,2.59,0.24,7.81
1.541,2.98,-1.92,4.59
1.542,0.63,-1.53,3.18
1.543,2.04,1.37,5.33
1.544,2.75,-2.59,9.06
1.545,4.16,0.12,14.91
1.546,0.86,1.33,13.61
1.547,3.26,-5.1,12.79
1.548,3.49,-6.2,10.4
1.549,2.47,-5.57,8.51
1.55,2.51,-2.94,7.53
1.551,1.88,-2.94,8.32
1.552,1.29,-0.78,8.79
1.553,0.78,-2.82,5.45
1.554,-0.51,-3.61,4.12
1.555,-1.18,-2.79,5.22
1.556,-1.37,-3.57,6
1.557,-0.82,-5.61,7.57
1.558,-0.9,-5.18,8.51
1.559,0.71,-5.02,11.73
1.56,2.75,-0.39,13.14
1.561,1.1,-1.61,9.69
1.562,3.53,-3.41,9.34
1.563,2,-0.47,7.88
1.564,1.53,-1.33,5.73
1.565,2.67,-2.71,5.37
1.566,3.14,-2.2,8.08
1.567,2.16,-0.82,9.45
1.568,1.41,-1.33,8.47
1.569,2.63,-3.26,8.79
1.57,2.31,-2.94,9.3
1.571,1.26,-3.45,8.2
1.572,2.16,-5.14,7.73
1.573,2.24,-5.3,7.92
1.574,2.2,-4.9,8.75
1.575,2.39,-4.2,8.9
1.576,2.12,-3.8,7.85
1.577,1.69,-3.61,7.06
1.578,1.61,-3.49,6.98
1.579,1.33,-3.88,7.57
1.58,1.29,-3.84,8.2
1.581,1.14,-4.04,8.59
1.582,0.39,-4.55,9.34
1.583,0.43,-2.94,10.24
1.584,-0.86,-2.79,8.59
1.585,-1.26,-3.65,8.04
1.586,-1.18,-3.65,9.57
1.587,-1.14,-3.22,10.24
1.588,-0.75,-3.45,9.45
1.589,-2.16,-3.73,8.16
1.59,-1.92,-4.04,8.75
1.591,-0.82,-2.71,8.83
1.592,-2.35,-3.49,7.53
1.593,-1.41,-3.92,6.71
1.594,-2.16,-2.75,7.06
1.595,-2.63,-3.65,7.18
1.596,-2,-4.04,7.61
1.597,-2.67,-3.61,7.73
1.598,-2.9,-3.73,8.87
1.599,-2.67,-3.18,9.14
1.6,-2.63,-2.86,8.28
1.601,-2.04,-3.26,8.2
1.602,-1.77,-2.51,7.85
1.603,-2.51,-2.98,7.37
1.604,-1.96,-3.45,7.77
1.605,-2.31,-3.18,7.81
1.606,-2.39,-3.02,7.85
1.607,-1.73,-3.45,8.12
1.608,-2.16,-3.22,7.57
1.609,-2.31,-3.57,8.28
1.61,-2.98,-2.86,9.1
1.611,-2.47,-4.24,8.32
1.612,-2.82,-3.45,8.2
1.613,-2.9,-3.1,8.2
1.614,-3.18,-3.18,7.49
1.615,-2.63,-3.65,7.88
1.616,-2.98,-3.06,8.36
1.617,-2.67,-3.96,7.92
1.618,-1.92,-4,8.16
1.619,-2.55,-3.37,8.32
1.62,-2.12,-4.04,8.47
1.621,-1.88,-3.77,8
1.622,-1.96,-4.16,7.88
1.623,-1.77,-4.24,7.61
1.624,-1.8,-4,7.88
1.625,-1.61,-4.24,8.08
1.626,-1.57,-4.16,7.96
1.627,-1.69,-4.63,7.61
1.628,-1.41,-4.28,8.24
1.629,-2.43,-3.84,8.36
1.63,-1.84,-4.08,8.39
1.631,-2.08,-4.67,7.69
1.632,-1.77,-4.86,7.41
1.633,-1.92,-4.39,7.96
1.634,-1.33,-4.31,8.04
1.635,-1.96,-4.08,7.77
1.636,-1.45,-4.79,7.88
1.637,-1.06,-4.98,7.57
1.638,-1.45,-5.02,7.37
1.639,-1.77,-4.67,7.41
1.64,-1.84,-4.79,7.41
1.641,-1.22,-5.06,7.85
1.642,-1.84,-4.71,7.88
1.643,-1.8,-4.79,7.37
1.644,-1.88,-4.82,7.81
1.645,-2.16,-4.67,7.73
0.001,-1.96,-5.3,6.98
