NAME:,running3,,
1.507,-0.43,-4.08,8.59
1.508,-0.51,-3.96,8.36
1.509,-0.39,-4.04,8.43
1.51,-0.31,-3.96,8.43
1.511,-0.12,-3.88,8.51
1.512,-0.16,-3.88,8.39
1.513,-0.39,-3.84,8.32
1.514,-0.2,-3.88,8.28
1.515,-0.35,-3.84,8.2
1.516,-0.51,-3.73,8.08
1.517,-0.35,-3.84,8.47
1.518,-0.39,-3.84,8.36
1.519,-0.39,-3.88,8.2
1.52,-0.43,-4,8.12
1.521,-0.35,-3.92,8.28
1.522,-0.31,-3.77,8.16
