NAME:,running1,,
1.489,-0.47,0.71,7.1
1.49,0.63,1.49,5.57
1.491,1.69,0.12,4.31
1.492,2.35,0.39,4.24
1.493,3.69,-0.75,3.41
1.494,4.47,-2.59,5.73
1.495,1.96,-6.2,12.28
1.496,3.1,-2.47,18.01
1.497,1.45,-5.02,13.53
1.498,3.77,-8.28,10.43
1.499,2.31,-6,8.16
1.5,-0.63,-4.82,4
1.501,-2.16,-5.53,1.92
1.502,-3.69,-4.47,2
1.503,-4.75,-5.1,1.77
1.504,-3.84,-6.47,5.1
1.505,-4.28,-7.57,13.34
1.506,0.2,-6.9,20.01
1.507,2.79,-2.24,16.75
1.508,2,-2.43,9.41
1.509,0.82,0.63,5.26
1.51,1.77,1.61,3.92
1.511,2.47,1.29,3.57
1.512,3.18,0.43,3.41
1.513,3.8,-0.04,4.63
1.514,4.31,-3.73,8.39
1.515,4,-4.2,16.91
1.516,1.1,-1.8,16.67
1.517,1.73,-4.51,13.22
1.518,1.96,-7.69,9.1
1.519,0.67,-6.51,8.12
1.52,-0.08,-5.92,5.92
1.521,-2.24,-5.14,2.47
1.522,-2.63,-4.24,0.67
1.523,-3.53,-5.06,0.43
1.524,-2.59,-7.26,4.75
1.525,-2.82,-9.26,14.04
1.526,-4.31,-1.88,20.01
1.527,1.02,-2.67,15.53
1.528,0.24,-0.39,9.65
1.529,0.86,1.53,6.79
1.53,2,0.31,5.26
1.531,1.77,0.75,2.94
1.532,2.71,-0.12,3.14
1.533,3.96,0.43,4.55
1.534,2.86,-7.1,12.08
1.535,4.04,-2.55,19.81
1.536,-1.14,-1.8,17.18
1.537,0.04,-6.43,10.51
1.538,0.35,-6.51,6.04
1.539,-0.59,-4.9,3.37
1.54,-1.73,-5.18,1.69
1.541,-2.24,-3.88,3.18
1.542,-3.96,-4.24,2.59
1.543,-4.35,-6.39,7.14
1.544,-3.41,-9.73,14.04
1.545,0.2,-7.22,19.97
1.546,-0.24,-0.55,18.24
1.547,1.65,-0.55,9.92
1.548,-0.08,1.57,4.08
1.549,1.69,1.22,2.75
1.55,2.24,0.82,2.16
1.551,2.51,0.71,2.59
1.552,2.98,-0.47,4.75
1.553,3.57,-4.94,11.34
1.554,2.94,-5.1,18.63
1.555,0.51,-2.82,16.12
1.556,2,-7.02,11.26
1.557,1.8,-7.65,8.67
1.558,0.78,-5.33,7.18
1.559,-1.69,-5.1,3.61
1.56,-2.04,-4.82,2.2
1.561,-2.51,-2.79,1.88
1.562,-3.1,-4.47,2.98
1.563,-3.33,-7.34,8.2
1.564,-0.35,-8.36,17.5
1.565,0.12,-3.41,19.53
1.566,1.41,-2.28,11.38
1.567,0.82,-1.45,7.34
1.568,0.94,1.14,5.02
1.569,2.16,1.29,4.75
1.57,2.35,0,4.59
1.571,2.47,0.39,3.88
1.572,3.33,-1.18,5.26
1.573,4.04,-5.53,10.24
1.574,2.16,-4.12,16.48
1.575,-1.33,-3.57,14.24
1.576,3.14,-7.96,14.16
1.577,-0.43,-6.9,11.3
1.578,-0.98,-5.3,7.02
1.579,-1.65,-5.1,2.47
1.58,-1.53,-4.28,1.14
1.581,-2.67,-3.18,0.43
1.582,-2.31,-4.86,4.51
1.583,-4.12,-7.73,10.63
1.584,-1.41,-7.3,17.57
1.585,-0.16,-2.04,16.79
1.586,2,-2.98,10.08
1.587,0.9,-0.35,6.43
1.588,0.63,2,5.26
1.589,2.28,2.2,3.73
1.59,2.55,0.31,2.47
1.591,2.75,-0.75,2.82
1.592,4.86,-1.77,6.55
1.593,4.67,-7.88,13.57
1.594,4.59,-0.12,20.01
1.595,-1.77,2.51,13.69
1.596,4.55,-6.51,9.38
1.597,2.16,-7.02,7.14
1.598,1.29,-3.22,8.79
1.599,-1.06,-1.61,7.57
1.6,-1.88,-2.31,6.16
1.601,-1.8,-2.75,4.59
1.602,-1.18,-4.35,3.8
1.603,-1.88,-4.71,7.06
1.604,-4.75,-5.65,12.71
1.605,-0.12,0.51,17.61
1.606,-1.06,0.86,12.87
1.607,0.94,-3.14,9.22
1.608,1.26,-2.63,8.59
1.609,-0.39,-1.53,7.37
1.61,1.18,-1.06,7.18
1.611,1.22,-1.14,7.18
1.612,0.75,-0.43,6.24
1.613,1.18,-1.96,6.08
1.614,1.96,-3.3,7.81
1.615,-0.12,-4.28,7.77
1.616,0.71,-4.86,11.1
1.617,-0.51,-0.59,12.51
1.618,0,-2.2,9.69
1.619,1.45,-4.39,7.22
1.62,1.57,-4.79,6.86
1.621,0.86,-4.59,7.37
1.622,-0.04,-3.96,8.04
1.623,-0.67,-3.84,7.96
1.624,-0.59,-3.84,8.08
1.625,0.08,-4.04,7.88
1.626,0.94,-4.12,8.16
1.627,1.41,-4.16,8.32
1.628,2.39,-4.28,9.02
1.629,1.65,-3.61,8.43
1.63,1.33,-3.69,7.61
